/University,of,New,Hampshire-,Coastal,Ocean,Observing,Center,,,,,,,,,,,
2009,49,59327,42.8664,-69.8597,147,0.3,5.407,32.688,1019.3,457.059518,453.941267,-9999,-9999,-9999,,,,
2009,49,59347,42.8664,-69.8597,161,0.3,5.403,32.69,1019.3,457.130207,453.995778,-9999,-9999,-9999,,,,
2009,49,59367,42.8665,-69.8597,92,0.4,5.397,32.69,1019.3,457.111742,453.9916,-9999,-9999,-9999,,,,
2009,49,59387,42.8665,-69.8595,54,1.2,5.402,32.69,1019.4,457.11423,454.04011,-9999,-9999,-9999,,,,
2009,49,59407,42.8668,-69.8595,286,2,5.422,32.689,1019.3,456.896909,453.777829,-9999,-9999,-9999,,,,
2009,49,59427,42.8669,-69.8601,276,3,5.448,32.688,1019.3,457.014639,453.869814,-9999,-9999,-9999,,,,
2009,49,59447,42.8669,-69.861,262,4.5,5.463,32.69,1019.2,457.021899,453.849882,-9999,-9999,-9999,,,,
2009,49,59467,42.8668,-69.8622,268,5.1,5.468,32.689,1019.2,457.139099,453.949559,-9999,-9999,-9999,,,,
2009,49,59487,42.8668,-69.8634,271,4.9,5.465,32.684,1019.2,457.309274,454.133222,-9999,-9999,-9999,,,,
2009,49,59507,42.8668,-69.8646,275,5.1,5.458,32.683,1019.2,457.584843,454.386597,-9999,-9999,-9999,,,,
2009,49,59527,42.8669,-69.8659,274,5.3,5.447,32.682,1019.2,457.75172,454.572682,-9999,-9999,-9999,,,,
2009,49,59547,42.867,-69.8673,274,6.7,5.437,32.679,1019.2,457.946329,454.741867,-9999,-9999,-9999,,,,
2009,49,59567,42.8671,-69.8691,275,7,5.449,32.679,1019.2,458.000938,454.785468,-9999,-9999,-9999,,,,
2009,49,59587,42.8672,-69.8709,275,7.9,5.459,32.679,1019.1,457.979199,454.74472,-9999,-9999,-9999,,,,
2009,49,59607,42.8674,-69.8729,276,8.7,5.446,32.671,1019.1,458.053905,454.81021,-9999,-9999,-9999,,,,
2009,49,59627,42.8676,-69.8751,276,9.1,5.43,32.672,1019,458.347135,455.07046,-9999,-9999,-9999,,,,
2009,49,59647,42.8678,-69.8773,278,8.7,5.428,32.671,1019.1,458.432405,455.173761,-9999,-9999,-9999,,,,
2009,49,59667,42.868,-69.8793,276,8.8,5.533,32.658,1019,458.109611,454.807757,-9999,-9999,-9999,,,,
2009,49,59687,42.8682,-69.8815,277,9,5.421,32.627,1019,457.847112,454.55855,-9999,-9999,-9999,,,,
2009,49,59707,42.8684,-69.8837,279,8.8,5.394,32.665,1019,459.431025,456.168895,-9999,-9999,-9999,,,,
2009,49,59727,42.8687,-69.8858,278,8.8,5.384,32.666,1019,462.297122,459.004545,-9999,-9999,-9999,,,,
2009,49,59747,42.8689,-69.8879,278,8.9,5.382,32.655,1019,461.121788,457.811508,-9999,-9999,-9999,,,,
2009,49,59767,42.8691,-69.8901,279,9,5.356,32.67,1019,459.745396,456.452883,-9999,-9999,-9999,,,,
2009,49,59787,42.8694,-69.8923,280,8.7,5.334,32.673,1019,458.895951,455.634946,-9999,-9999,-9999,,,,
2009,49,59807,42.8697,-69.8944,280,8.7,5.334,32.672,1019,458.272439,455.001025,-9999,-9999,-9999,,,,
2009,49,59827,42.8698,-69.8965,271,8.8,5.335,32.67,1018.9,457.42075,454.131125,-9999,-9999,-9999,,,,
2009,49,59847,42.87,-69.8986,279,8.8,5.343,32.668,1018.9,456.479755,453.206285,-9999,-9999,-9999,,,,
2009,49,59867,42.8702,-69.9008,275,9.1,5.35,32.667,1018.9,455.697403,452.406382,-9999,-9999,-9999,,,,
2009,49,59887,42.8704,-69.903,279,9,5.354,32.67,1018.9,455.313546,452.018249,-9999,-9999,-9999,,,,
2009,49,59907,42.8706,-69.9052,274,8.9,5.375,32.668,1018.9,454.843361,451.549772,-9999,-9999,-9999,,,,
2009,49,59927,42.8707,-69.9074,277,8.7,5.368,32.669,1018.9,454.456985,451.156585,-9999,-9999,-9999,,,,
2009,49,59947,42.8709,-69.9095,274,9,5.407,32.667,1018.8,454.323997,450.981626,-9999,-9999,-9999,,,,
2009,49,59967,42.8711,-69.9116,279,8.7,5.373,32.649,1018.9,454.295622,450.993772,-9999,-9999,-9999,,,,
2009,49,59987,42.8713,-69.9138,277,9.1,5.386,32.659,1018.8,454.794734,451.445954,-9999,-9999,-9999,,,,
2009,49,60007,42.8715,-69.9159,274,8.6,5.351,32.663,1018.8,456.30254,452.95435,-9999,-9999,-9999,,,,
2009,49,60027,42.8716,-69.9181,277,8.8,5.358,32.667,1018.8,456.295627,452.947953,-9999,-9999,-9999,,,,
2009,49,60047,42.8718,-69.9203,274,9.3,5.356,32.669,1018.7,455.852766,452.466928,-9999,-9999,-9999,,,,
2009,49,60067,42.872,-69.9225,278,8.8,5.353,32.671,1018.8,455.14414,451.801045,-9999,-9999,-9999,,,,
2009,49,60087,42.8722,-69.9247,276,9,5.372,32.67,1018.7,454.597804,451.232546,-9999,-9999,-9999,,,,
2009,49,60107,42.8724,-69.9268,277,8.9,5.387,32.671,1018.7,454.245563,450.88478,-9999,-9999,-9999,,,,
2009,49,60127,42.8726,-69.929,275,9.3,5.406,32.671,1018.6,454.046582,450.631605,-9999,-9999,-9999,,,,
2009,49,60147,42.8726,-69.9313,271,8.8,5.405,32.667,1018.7,454.176031,450.774831,-9999,-9999,-9999,,,,
2009,49,60167,42.8727,-69.9334,271,8.9,5.399,32.653,1018.7,454.107488,450.707929,-9999,-9999,-9999,,,,
2009,49,60187,42.8728,-69.9356,275,8.9,5.391,32.669,1018.6,454.283352,450.870096,-9999,-9999,-9999,,,,
2009,49,60207,42.8729,-69.9377,273,8.8,5.392,32.669,1018.6,454.710309,451.285823,-9999,-9999,-9999,,,,
2009,49,60227,42.8731,-69.9399,276,8.9,5.366,32.673,1018.6,454.571611,451.156618,-9999,-9999,-9999,,,,
2009,49,60247,42.8732,-69.9421,276,8.8,5.357,32.671,1018.6,454.056123,450.658236,-9999,-9999,-9999,,,,
2009,49,60267,42.8734,-69.9442,275,8.7,5.349,32.674,1018.6,453.497149,450.109772,-9999,-9999,-9999,,,,
2009,49,60287,42.8735,-69.9464,273,8.8,5.333,32.683,1018.6,452.935985,449.548091,-9999,-9999,-9999,,,,
2009,49,60307,42.8737,-69.9485,277,9,5.358,32.698,1018.6,452.595013,449.195626,-9999,-9999,-9999,,,,
2009,49,60327,42.8738,-69.9507,276,8.9,5.39,32.708,1018.6,452.070296,448.666441,-9999,-9999,-9999,,,,
2009,49,60347,42.8741,-69.9529,279,8.9,5.414,32.691,1018.6,451.916683,448.49423,-9999,-9999,-9999,,,,
2009,49,60367,42.8743,-69.955,276,9,5.41,32.696,1018.6,451.856144,448.429722,-9999,-9999,-9999,,,,
2009,49,60387,42.8745,-69.9572,276,9,5.415,32.706,1018.6,452.159393,448.728493,-9999,-9999,-9999,,,,
2009,49,60407,42.8746,-69.9594,274,8.9,5.419,32.709,1018.5,452.060846,448.625019,-9999,-9999,-9999,,,,
2009,49,60427,42.8747,-69.9616,275,8.7,5.42,32.709,1018.6,451.877971,448.45789,-9999,-9999,-9999,,,,
2009,49,60447,42.8749,-69.9637,274,8.9,5.492,32.703,1018.5,451.688811,448.212022,-9999,-9999,-9999,,,,
2009,49,60467,42.875,-69.9658,271,8.6,5.409,32.661,1018.5,451.560784,448.097248,-9999,-9999,-9999,,,,
2009,49,60487,42.8751,-69.968,277,8.8,5.354,32.649,1018.5,452.24627,448.787401,-9999,-9999,-9999,,,,
2009,49,60507,42.8753,-69.9701,279,8.7,5.331,32.64,1018.5,454.246583,450.779716,-9999,-9999,-9999,,,,
2009,49,60527,42.8755,-69.9722,274,8.9,5.313,32.636,1018.4,454.502771,451.020268,-9999,-9999,-9999,,,,
2009,49,60547,42.8757,-69.9744,277,8.9,5.304,32.635,1018.4,454.805262,451.317642,-9999,-9999,-9999,,,,
2009,49,60567,42.8758,-69.9766,274,9.2,5.296,32.624,1018.4,455.266177,451.752319,-9999,-9999,-9999,,,,
2009,49,60587,42.876,-69.9788,276,8.8,5.301,32.618,1018.4,455.520056,452.02371,-9999,-9999,-9999,,,,
2009,49,60607,42.8762,-69.9809,278,8.9,5.377,32.608,1018.4,455.810026,452.288991,-9999,-9999,-9999,,,,
2009,49,60627,42.8764,-69.9831,278,8.9,5.295,32.559,1018.4,456.103428,452.614624,-9999,-9999,-9999,,,,
2009,49,60647,42.8766,-69.9853,277,9,5.26,32.597,1018.4,457.23122,453.743063,-9999,-9999,-9999,,,,
2009,49,60667,42.8768,-69.9874,277,9,5.25,32.613,1018.4,462.622496,459.092793,-9999,-9999,-9999,,,,
2009,49,60687,42.877,-69.9896,276,8.6,5.264,32.619,1018.5,463.233275,459.725709,-9999,-9999,-9999,,,,
2009,49,60707,42.8772,-69.9917,277,9,5.273,32.622,1018.4,461.840178,458.308927,-9999,-9999,-9999,,,,
2009,49,60727,42.8774,-69.9939,276,8.7,5.277,32.626,1018.4,460.618361,457.104987,-9999,-9999,-9999,,,,
2009,49,60747,42.8776,-69.9961,277,9,5.285,32.629,1018.4,459.762805,456.2393,-9999,-9999,-9999,,,,
2009,49,60767,42.8778,-69.9982,276,8.6,5.294,32.635,1018.4,458.950773,455.441996,-9999,-9999,-9999,,,,
2009,49,60787,42.8779,-70.0003,274,8.5,5.32,32.625,1018.4,458.587337,455.067218,-9999,-9999,-9999,,,,
2009,49,60807,42.8781,-70.0024,278,9.1,5.323,32.628,1018.4,458.450151,454.905936,-9999,-9999,-9999,,,,
2009,49,60827,42.8784,-70.0046,280,8.8,5.332,32.639,1018.4,458.726963,455.201208,-9999,-9999,-9999,,,,
2009,49,60847,42.8786,-70.0068,274,9.3,5.333,32.636,1018.3,459.345753,455.769066,-9999,-9999,-9999,,,,
2009,49,60867,42.8787,-70.009,274,9,5.314,32.616,1018.3,460.240981,456.672903,-9999,-9999,-9999,,,,
2009,49,60887,42.8789,-70.0112,276,9,5.279,32.591,1018.3,460.577823,456.994162,-9999,-9999,-9999,,,,
2009,49,60907,42.8791,-70.0133,276,8.9,5.252,32.59,1018.3,460.190745,456.625275,-9999,-9999,-9999,,,,
2009,49,60927,42.8793,-70.0155,277,8.9,5.229,32.59,1018.3,459.841303,456.297609,-9999,-9999,-9999,,,,
2009,49,60947,42.8795,-70.0177,275,9,5.211,32.595,1018.3,460.013392,456.471806,-9999,-9999,-9999,,,,
2009,49,60967,42.8796,-70.0199,275,8.8,5.217,32.599,1018.4,460.274112,456.751244,-9999,-9999,-9999,,,,
2009,49,60987,42.8798,-70.022,277,9,5.227,32.605,1018.4,459.947916,456.412457,-9999,-9999,-9999,,,,
2009,49,61007,42.8799,-70.0242,273,8.8,5.243,32.613,1018.3,459.583873,456.031036,-9999,-9999,-9999,,,,
2009,49,61027,42.88,-70.0264,277,9,5.245,32.615,1018.3,459.373276,455.804504,-9999,-9999,-9999,,,,
2009,49,61047,42.8803,-70.0286,275,9,5.247,32.606,1018.3,459.269447,455.729218,-9999,-9999,-9999,,,,
2009,49,61067,42.8804,-70.0307,273,8.7,5.236,32.602,1018.4,459.143089,455.616252,-9999,-9999,-9999,,,,
2009,49,61087,42.8804,-70.0329,272,8.9,5.221,32.589,1018.3,459.113295,455.574748,-9999,-9999,-9999,,,,
2009,49,61107,42.8806,-70.035,277,8.8,5.224,32.604,1018.3,459.13118,455.600098,-9999,-9999,-9999,,,,
2009,49,61127,42.8808,-70.0371,275,8.7,5.219,32.609,1018.4,459.268537,455.740332,-9999,-9999,-9999,,,,
2009,49,61147,42.8809,-70.0393,274,9,5.206,32.602,1018.3,459.558133,456.022049,-9999,-9999,-9999,,,,
2009,49,61167,42.881,-70.0415,275,8.6,5.186,32.596,1018.4,459.287151,455.783982,-9999,-9999,-9999,,,,
2009,49,61187,42.8812,-70.0436,272,8.9,5.197,32.587,1018.4,459.26101,455.743384,-9999,-9999,-9999,,,,
2009,49,61207,42.8812,-70.0459,271,9.3,5.2,32.588,1018.3,459.03489,455.505502,-9999,-9999,-9999,,,,
2009,49,61227,42.8813,-70.0481,273,9,5.203,32.568,1018.3,459.256294,455.718004,-9999,-9999,-9999,,,,
2009,49,61247,42.8814,-70.0502,274,8.9,5.213,32.569,1018.4,459.791345,456.269051,-9999,-9999,-9999,,,,
2009,49,61267,42.8815,-70.0524,272,9.1,5.227,32.563,1018.3,460.709962,457.148866,-9999,-9999,-9999,,,,
2009,49,61287,42.8816,-70.0546,275,9,5.207,32.555,1018.3,462.28142,458.723558,-9999,-9999,-9999,,,,
2009,49,61307,42.8817,-70.0568,273,8.8,5.197,32.548,1018.3,464.318269,460.729332,-9999,-9999,-9999,,,,
2009,49,61327,42.8818,-70.059,275,8.9,5.184,32.538,1018.3,465.750791,462.161418,-9999,-9999,-9999,,,,
2009,49,61347,42.882,-70.0611,274,8.6,5.147,32.52,1018.3,466.642088,463.050453,-9999,-9999,-9999,,,,
2009,49,61367,42.8821,-70.0633,275,9.1,5.112,32.517,1018.2,466.725587,463.120013,-9999,-9999,-9999,,,,
2009,49,61387,42.8822,-70.0654,273,9.1,5.091,32.516,1018.3,466.230466,462.658693,-9999,-9999,-9999,,,,
2009,49,61407,42.8824,-70.0677,277,9,5.081,32.513,1018.3,464.740215,461.188834,-9999,-9999,-9999,,,,
2009,49,61427,42.8825,-70.0699,273,8.8,5.068,32.505,1018.3,463.300673,459.762956,-9999,-9999,-9999,,,,
2009,49,61447,42.8826,-70.072,273,8.9,5.065,32.508,1018.3,462.487696,458.966732,-9999,-9999,-9999,,,,
2009,49,61467,42.8827,-70.0741,275,8.9,5.062,32.49,1018.3,461.396399,457.861202,-9999,-9999,-9999,,,,
2009,49,61487,42.8829,-70.0763,274,8.8,5.045,32.493,1018.3,460.664596,457.124522,-9999,-9999,-9999,,,,
2009,49,61507,42.883,-70.0785,275,8.8,5.039,32.498,1018.3,460.015551,456.481697,-9999,-9999,-9999,,,,
2009,49,61527,42.8831,-70.0806,273,9,5.032,32.496,1018.2,459.342017,455.812246,-9999,-9999,-9999,,,,
2009,49,61547,42.8833,-70.0828,277,8.9,5.024,32.488,1018.3,458.723454,455.208117,-9999,-9999,-9999,,,,
2009,49,61567,42.8835,-70.085,274,9.1,5.009,32.489,1018.3,458.002783,454.499104,-9999,-9999,-9999,,,,
2009,49,61587,42.8836,-70.0872,275,9,4.993,32.485,1018.2,457.314065,453.811247,-9999,-9999,-9999,,,,
2009,49,61607,42.8838,-70.0894,275,9,4.965,32.474,1018.2,456.880729,453.363952,-9999,-9999,-9999,,,,
2009,49,61627,42.8839,-70.0916,274,9.1,4.939,32.474,1018.2,456.189937,452.6869,-9999,-9999,-9999,,,,
2009,49,61647,42.884,-70.0938,274,9,4.911,32.472,1018.2,455.723499,452.237174,-9999,-9999,-9999,,,,
2009,49,61667,42.8842,-70.0961,276,9,4.891,32.475,1018.2,454.691147,451.205432,-9999,-9999,-9999,,,,
2009,49,61687,42.8844,-70.0982,276,9,4.895,32.474,1018.2,453.53049,450.046001,-9999,-9999,-9999,,,,
2009,49,61707,42.8845,-70.1004,273,9.1,4.888,32.47,1018.1,452.283481,448.780835,-9999,-9999,-9999,,,,
2009,49,61727,42.8847,-70.1026,274,9.2,4.871,32.461,1018.1,450.989427,447.491911,-9999,-9999,-9999,,,,
2009,49,61747,42.8848,-70.1049,276,9,4.857,32.452,1018.1,449.874492,446.393375,-9999,-9999,-9999,,,,
2009,49,61767,42.885,-70.107,275,9,4.845,32.449,1018.1,448.662522,445.188344,-9999,-9999,-9999,,,,
2009,49,61787,42.8851,-70.1092,273,8.9,4.842,32.447,1018.1,447.417106,443.969413,-9999,-9999,-9999,,,,
2009,49,61807,42.8852,-70.1115,276,9.3,4.857,32.455,1018.1,445.935822,442.479951,-9999,-9999,-9999,,,,
2009,49,61827,42.8854,-70.1137,275,8.8,4.868,32.457,1018.1,444.761005,441.311127,-9999,-9999,-9999,,,,
2009,49,61847,42.8855,-70.1159,274,9.2,4.884,32.46,1018,443.980931,440.503616,-9999,-9999,-9999,,,,
2009,49,61867,42.8857,-70.118,278,8.6,4.885,32.456,1018.1,443.7385,440.29442,-9999,-9999,-9999,,,,
2009,49,61887,42.8859,-70.1201,276,8.7,4.91,32.468,1018,443.77356,440.30774,-9999,-9999,25,,,,
2009,49,61907,42.8861,-70.1223,277,9.3,4.923,32.471,1017.9,443.970668,440.451926,-9999,-9999,25,,,,
2009,49,61927,42.8863,-70.1245,280,8.7,4.949,32.496,1018,444.366995,440.849813,-9999,-9999,25,,,,
2009,49,61947,42.8866,-70.1267,279,8.9,4.979,32.493,1017.9,445.338147,441.779317,-9999,-9999,25,,,,
2009,49,61967,42.8868,-70.1288,278,8.8,4.966,32.496,1017.9,447.102866,443.537431,-9999,-9999,25,,,,
2009,49,61987,42.8871,-70.1309,281,8.7,4.949,32.491,1018,449.122971,445.571211,-9999,-9999,25,,,,
2009,49,62007,42.8874,-70.1331,278,8.9,4.934,32.479,1017.9,450.608728,447.013796,-9999,-9999,25,,,,
2009,49,62027,42.8876,-70.1352,281,9.1,4.911,32.483,1017.8,451.327248,447.711938,-9999,-9999,25,,,,
2009,49,62047,42.888,-70.1372,282,7.4,4.915,32.486,1018,451.407002,447.845708,-9999,-9999,25,,,,
2009,49,62067,42.8882,-70.1388,282,5.9,4.911,32.496,1018,450.985176,447.43355,-9999,-9999,25,,,,
2009,49,62087,42.8884,-70.1401,282,4.5,4.924,32.496,1018,450.551946,446.990116,-9999,-9999,25,,,,
2009,49,62107,42.8885,-70.1407,289,1.6,4.93,32.501,1018.1,450.501626,446.984138,-9999,-9999,25,,,,
2009,49,62127,42.8886,-70.1409,293,0.9,4.946,32.481,1018.2,450.688364,447.210117,-9999,-9999,25,,,,
2009,49,62147,42.8887,-70.1411,210,0.6,4.976,32.472,1018.3,450.744518,447.308031,-9999,-9999,25,,,,
2009,49,62167,42.8888,-70.141,49,0.8,4.96,32.48,1018.2,451.334732,447.861481,-9999,-9999,25,,,,
2009,49,62187,42.8889,-70.141,67,0.6,4.96,32.488,1018.1,452.777799,449.257718,-9999,-9999,25,,,,
2009,49,62207,42.8889,-70.1409,129,0.4,4.981,32.492,1018.1,453.004002,449.472038,-9999,-9999,25,,,,
2009,49,62227,42.889,-70.1409,144,0.4,4.992,32.488,1018.1,452.698929,449.178355,-9999,-9999,25,,,,
2009,49,62247,42.889,-70.1409,183,0.5,4.999,32.486,1018.1,452.430464,448.897107,-9999,-9999,25,,,,
2009,49,62267,42.8891,-70.1409,163,0.4,5.011,32.488,1018.1,452.421924,448.887052,-9999,-9999,25,,,,
2009,49,62287,42.8891,-70.1409,109,0.5,5.032,32.486,1018.1,452.3924,448.842308,-9999,-9999,25,,,,
2009,49,62307,42.8892,-70.1408,119,0.7,5.043,32.483,1018.1,452.207251,448.649469,-9999,-9999,25,,,,
2009,49,62327,42.8892,-70.1407,66,1.1,5.031,32.483,1018,452.274255,448.711559,-9999,-9999,25,,,,
2009,49,62347,42.8893,-70.1405,150,0.7,5.031,32.484,1018.1,452.326102,448.80009,-9999,-9999,25,,,,
2009,49,62367,42.8894,-70.1405,172,0.4,5.04,32.476,1018.2,452.2181,448.705097,-9999,-9999,25,,,,
2009,49,62387,42.8894,-70.1405,216,0.5,5.039,32.476,1018.1,452.234287,448.689768,-9999,-9999,25,,,,
2009,49,62407,42.8895,-70.1405,132,0.6,5.029,32.488,1018.2,452.243872,448.734663,-9999,-9999,25,,,,
2009,49,62427,42.8895,-70.1405,218,0.4,5.037,32.489,1018.2,452.619506,449.099297,-9999,-9999,25,,,,
2009,49,62447,42.8896,-70.1405,170,0.4,5.029,32.489,1018.2,452.609404,449.103623,-9999,-9999,25,,,,
2009,49,62467,42.8896,-70.1405,152,0.7,5.023,32.487,1018.2,452.622231,449.122367,-9999,-9999,25,,,,
2009,49,62487,42.8897,-70.1404,102,0.7,5.019,32.487,1018.1,452.645079,449.127902,-9999,-9999,25,,,,
2009,49,62507,42.8898,-70.1404,173,0.4,5.019,32.484,1018.1,452.689504,449.160121,-9999,-9999,25,,,,
2009,49,62527,42.8899,-70.1404,74,0.6,5.031,32.482,1018.1,452.728873,449.182422,-9999,-9999,25,,,,
2009,49,62547,42.89,-70.1403,96,0.5,5.035,32.482,1018,452.644705,449.077415,-9999,-9999,25,,,,
2009,49,62567,42.8901,-70.1403,65,0.7,5.03,32.481,1018,452.71385,449.118332,-9999,-9999,25,,,,
2009,49,62587,42.8902,-70.1402,137,0.7,5.027,32.48,1017.9,452.748514,449.140123,-9999,-9999,25,,,,
2009,49,62607,42.8903,-70.1401,49,0.8,5.021,32.48,1018,452.588382,448.992632,-9999,-9999,25,,,,
2009,49,62627,42.8904,-70.14,120,0.6,5.029,32.472,1017.9,452.559795,448.938361,-9999,-9999,25,,,,
2009,49,62647,42.8905,-70.14,73,0.4,5.017,32.478,1017.8,452.447014,448.779097,-9999,-9999,25,,,,
2009,49,62667,42.8906,-70.1399,82,0.9,5.012,32.481,1017.8,452.434454,448.755802,-9999,-9999,25,,,,
2009,49,62687,42.8906,-70.1398,186,0.6,5.012,32.482,1017.8,452.255226,448.606523,-9999,-9999,25,,,,
2009,49,62707,42.8906,-70.1399,254,0.5,5.029,32.48,1017.8,452.320456,448.664737,-9999,-9999,25,,,,
2009,49,62727,42.8906,-70.1399,228,0.4,5.028,32.481,1017.8,452.130052,448.441051,-9999,-9999,25,,,,
2009,49,62747,42.8907,-70.1399,234,0.6,5.018,32.483,1017.7,452.197093,448.48197,-9999,-9999,25,,,,
2009,49,62767,42.8908,-70.1399,63,0.6,5.006,32.483,1017.7,452.244212,448.533432,-9999,-9999,25,,,,
2009,49,62787,42.8908,-70.1399,196,0.4,5.016,32.482,1017.7,452.407997,448.714067,-9999,-9999,25,,,,
2009,49,62807,42.8909,-70.1399,128,0.4,5.033,32.48,1017.7,452.442086,448.731068,-9999,-9999,25,,,,
2009,49,62827,42.891,-70.1398,162,0.5,5.032,32.483,1017.6,452.713859,448.942752,-9999,-9999,25,,,,
2009,49,62847,42.891,-70.1398,163,0.4,5.012,32.483,1017.6,452.848585,449.080526,-9999,-9999,25,,,,
2009,49,62867,42.8911,-70.1398,261,0.3,5.006,32.485,1017.6,452.893447,449.151003,-9999,-9999,25,,,,
2009,49,62887,42.8911,-70.1399,252,0.4,5.017,32.486,1017.7,452.896296,449.170136,-9999,-9999,25,,,,
2009,49,62907,42.8912,-70.1399,164,0.5,5.036,32.486,1017.7,452.945697,449.243994,-9999,-9999,25,,,,
2009,49,62927,42.8912,-70.1399,209,0.6,5.041,32.486,1017.7,452.853968,449.13154,-9999,-9999,25,,,,
2009,49,62947,42.8914,-70.1399,195,0.7,5.033,32.485,1017.7,452.845385,449.121274,-9999,-9999,25,,,,
2009,49,62967,42.8915,-70.1399,115,0.5,5.029,32.486,1017.6,452.953443,449.19423,-9999,-9999,25,,,,
2009,49,62987,42.8915,-70.1399,168,0.5,5.024,32.488,1017.5,452.964158,449.166962,-9999,-9999,25,,,,
2009,49,63007,42.8916,-70.1398,73,0.8,5.02,32.488,1017.5,453.030376,449.203892,-9999,-9999,25,,,,
2009,49,63027,42.8917,-70.1397,92,0.8,5.017,32.489,1017.5,453.023705,449.206446,-9999,-9999,25,,,,
2009,49,63047,42.8917,-70.1396,88,0.4,5.025,32.488,1017.4,452.984866,449.153101,-9999,-9999,25,,,,
2009,49,63067,42.8918,-70.1396,109,0.6,5.013,32.483,1017.5,453.086965,449.265948,-9999,-9999,25,,,,
2009,49,63087,42.8918,-70.1396,123,0.4,5.011,32.488,1017.4,452.901559,449.066769,-9999,-9999,25,,,,
2009,49,63107,42.8919,-70.1396,210,0.5,5.006,32.488,1017.4,452.78014,448.93654,-9999,-9999,25,,,,
2009,49,63127,42.892,-70.1396,243,0.7,5.005,32.489,1017.4,452.613401,448.771238,-9999,-9999,25,,,,
2009,49,63147,42.892,-70.1396,207,0.4,4.998,32.488,1017.4,452.540203,448.704718,-9999,-9999,25,,,,
2009,49,63167,42.8921,-70.1397,299,0.7,5.002,32.487,1017.4,452.500147,448.651383,-9999,-9999,25,,,,
2009,49,63187,42.8921,-70.1397,269,0.4,5.004,32.488,1017.4,452.288246,448.435674,-9999,-9999,25,,,,
2009,49,63207,42.8922,-70.1397,223,0.4,5.016,32.488,1017.4,452.18949,448.326667,-9999,-9999,25,,,,
2009,49,63227,42.8923,-70.1398,246,0.8,5.019,32.487,1017.3,452.274105,448.401611,-9999,-9999,25,,,,
2009,49,63247,42.8923,-70.1398,251,0.7,5.013,32.488,1017.3,452.07878,448.203897,-9999,-9999,25,,,,
2009,49,63267,42.8924,-70.1398,266,0.7,5.01,32.485,1017.3,452.373313,448.496241,-9999,-9999,25,,,,
2009,49,63287,42.8925,-70.1398,254,0.5,5.007,32.486,1017.3,452.198349,448.312749,-9999,-9999,25,,,,
2009,49,63307,42.8926,-70.1399,248,0.7,5.008,32.487,1017.3,452.173838,448.288908,-9999,-9999,25,,,,
2009,49,63327,42.8926,-70.1399,202,0.7,5.003,32.487,1017.3,452.065728,448.175973,-9999,-9999,25,,,,
2009,49,63347,42.8927,-70.1399,172,0.6,4.993,32.487,1017.3,451.976213,448.087123,-9999,-9999,25,,,,
2009,49,63367,42.8928,-70.1399,178,0.6,4.986,32.488,1017.3,451.763236,447.875184,-9999,-9999,25,,,,
2009,49,63387,42.8929,-70.14,225,0.6,4.987,32.488,1017.3,451.663164,447.777522,-9999,-9999,25,,,,
2009,49,63407,42.8929,-70.14,253,0.5,4.992,32.488,1017.3,451.686937,447.798629,-9999,-9999,25,,,,
2009,49,63427,42.893,-70.14,247,0.5,4.985,32.488,1017.3,451.552706,447.660671,-9999,-9999,25,,,,
2009,49,63447,42.893,-70.14,273,0.5,4.972,32.488,1017.2,451.403807,447.510001,-9999,-9999,25,,,,
2009,49,63467,42.8931,-70.1401,261,0.5,4.969,32.488,1017.2,451.587766,447.68499,-9999,-9999,25,,,,
2009,49,63487,42.8932,-70.1401,289,0.4,4.971,32.487,1017.2,451.572123,447.663721,-9999,-9999,25,,,,
2009,49,63507,42.8932,-70.1401,259,0.5,4.971,32.487,1017.2,451.452195,447.528738,-9999,-9999,25,,,,
2009,49,63527,42.8933,-70.1402,280,0.8,4.978,32.487,1017.2,451.393173,447.482833,-9999,-9999,25,,,,
2009,49,63547,42.8934,-70.1402,304,0.5,4.991,32.487,1017.2,451.318956,447.407167,-9999,-9999,25,,,,
2009,49,63567,42.8934,-70.1402,264,0.6,4.996,32.484,1017.2,451.352881,447.440121,-9999,-9999,25,,,,
2009,49,63587,42.8935,-70.1403,236,0.6,4.98,32.485,1017.2,451.405157,447.496056,-9999,-9999,25,,,,
2009,49,63607,42.8936,-70.1403,275,0.5,4.958,32.486,1017.2,451.392494,447.481521,-9999,-9999,25,,,,
2009,49,63627,42.8936,-70.1403,237,0.5,4.956,32.486,1017.2,451.412708,447.497795,-9999,-9999,25,,,,
2009,49,63647,42.8937,-70.1404,274,0.6,4.957,32.486,1017.2,451.322776,447.402502,-9999,-9999,25,,,,
2009,49,63667,42.8938,-70.1404,298,0.5,4.964,32.486,1017.2,451.140975,447.223851,-9999,-9999,25,,,,
2009,49,63687,42.8939,-70.1404,259,0.5,4.971,32.485,1017.2,451.070175,447.151855,-9999,-9999,25,,,,
2009,49,63707,42.8939,-70.1405,199,0.8,4.971,32.486,1017.2,450.960991,447.033213,-9999,-9999,25,,,,
2009,49,63727,42.894,-70.1404,72,1.3,4.973,32.485,1017.1,450.995493,447.061103,-9999,-9999,25,,,,
2009,49,63747,42.8944,-70.1402,228,3.4,4.977,32.486,1017.3,450.897268,447.017419,-9999,-9999,25,,,,
2009,49,63767,42.895,-70.1408,305,5.1,4.983,32.486,1017.2,450.984118,447.054469,-9999,-9999,25,,,,
